,File_No
3204,no_data/multi_col-5883.txt
3205,no_data/multi_col-5888.txt
3206,no_data/multi_col-5889.txt
3207,no_data/multi_col-5891.txt
3208,no_data/multi_col-5892.txt
3209,no_data/multi_col-5893.txt
3210,no_data/multi_col-5894.txt
3211,no_data/multi_col-5896.txt
3212,no_data/multi_col-5897.txt
3213,no_data/multi_col-5898.txt
3214,no_data/multi_col-5902.txt
3215,no_data/multi_col-5904.txt
3216,no_data/multi_col-5905.txt
3217,no_data/multi_col-5906.txt
3218,no_data/multi_col-5907.txt
3219,no_data/multi_col-5908.txt
3220,no_data/multi_col-5912.txt
3221,no_data/multi_col-5913.txt
3222,no_data/multi_col-5914.txt
3223,no_data/multi_col-5915.txt
3224,no_data/multi_col-5917.txt
3225,no_data/multi_col-5918.txt
3226,no_data/multi_col-5922.txt
3227,no_data/multi_col-5931.txt
3228,no_data/multi_col-5936.txt
3229,no_data/multi_col-5945.txt
3230,no_data/multi_col-595.txt
3231,no_data/multi_col-5952.txt
3232,no_data/multi_col-5953.txt
3233,no_data/multi_col-5954.txt
3234,no_data/multi_col-5955.txt
3235,no_data/multi_col-5956.txt
3236,no_data/multi_col-5958.txt
3237,no_data/multi_col-5959.txt
3238,no_data/multi_col-5961.txt
3239,no_data/multi_col-5962.txt
3240,no_data/multi_col-5963.txt
3241,no_data/multi_col-5966.txt
3242,no_data/multi_col-5967.txt
3243,no_data/multi_col-5973.txt
3244,no_data/multi_col-5976.txt
3245,no_data/multi_col-5977.txt
3246,no_data/multi_col-5979.txt
3247,no_data/multi_col-5985.txt
3248,no_data/multi_col-5987.txt
3249,no_data/multi_col-5997.txt
3250,no_data/multi_col-60.txt
3251,no_data/multi_col-6005.txt
3252,no_data/multi_col-6006.txt
3253,no_data/multi_col-6008.txt
3254,no_data/multi_col-601.txt
3255,no_data/multi_col-6013.txt
3256,no_data/multi_col-6019.txt
3257,no_data/multi_col-602.txt
3258,no_data/multi_col-6021.txt
3259,no_data/multi_col-6022.txt
3260,no_data/multi_col-6023.txt
3261,no_data/multi_col-6028.txt
3262,no_data/multi_col-6029.txt
3263,no_data/multi_col-603.txt
3264,no_data/multi_col-6040.txt
3265,no_data/multi_col-6041.txt
3266,no_data/multi_col-6050.txt
3267,no_data/multi_col-6052.txt
3268,no_data/multi_col-6054.txt
3269,no_data/multi_col-6055.txt
3270,no_data/multi_col-6056.txt
3271,no_data/multi_col-606.txt
3272,no_data/multi_col-6062.txt
3273,no_data/multi_col-6064.txt
3274,no_data/multi_col-6066.txt
3275,no_data/multi_col-6067.txt
3276,no_data/multi_col-607.txt
3277,no_data/multi_col-6074.txt
3278,no_data/multi_col-6080.txt
3279,no_data/multi_col-6085.txt
3280,no_data/multi_col-609.txt
3281,no_data/multi_col-6093.txt
3282,no_data/multi_col-6095.txt
3283,no_data/multi_col-6096.txt
3284,no_data/multi_col-6097.txt
3285,no_data/multi_col-6098.txt
3286,no_data/multi_col-6100.txt
3287,no_data/multi_col-6105.txt
3288,no_data/multi_col-6109.txt
3289,no_data/multi_col-6111.txt
3290,no_data/multi_col-6112.txt
3291,no_data/multi_col-6116.txt
3292,no_data/multi_col-6118.txt
3293,no_data/multi_col-6126.txt
3294,no_data/multi_col-6127.txt
3295,no_data/multi_col-6128.txt
3296,no_data/multi_col-6130.txt
3297,no_data/multi_col-6135.txt
3298,no_data/multi_col-6137.txt
3299,no_data/multi_col-6141.txt
3300,no_data/multi_col-615.txt
3301,no_data/multi_col-6150.txt
3302,no_data/multi_col-6151.txt
3303,no_data/multi_col-6152.txt
3304,no_data/multi_col-6153.txt
3305,no_data/multi_col-6157.txt
3306,no_data/multi_col-6158.txt
3307,no_data/multi_col-6163.txt
3308,no_data/multi_col-6164.txt
3309,no_data/multi_col-6168.txt
3310,no_data/multi_col-6170.txt
3311,no_data/multi_col-6172.txt
3312,no_data/multi_col-618.txt
3313,no_data/multi_col-6181.txt
3314,no_data/multi_col-6187.txt
3315,no_data/multi_col-6188.txt
3316,no_data/multi_col-6189.txt
3317,no_data/multi_col-619.txt
3318,no_data/multi_col-6190.txt
3319,no_data/multi_col-6195.txt
3320,no_data/multi_col-62.txt
3321,no_data/multi_col-621.txt
3322,no_data/multi_col-6216.txt
3323,no_data/multi_col-622.txt
3324,no_data/multi_col-6220.txt
3325,no_data/multi_col-6224.txt
3326,no_data/multi_col-6238.txt
3327,no_data/multi_col-6239.txt
3328,no_data/multi_col-6240.txt
3329,no_data/multi_col-6250.txt
3330,no_data/multi_col-6253.txt
3331,no_data/multi_col-6256.txt
3332,no_data/multi_col-6262.txt
3333,no_data/multi_col-6263.txt
3334,no_data/multi_col-6273.txt
3335,no_data/multi_col-6292.txt
3336,no_data/multi_col-6293.txt
3337,no_data/multi_col-6294.txt
3338,no_data/multi_col-6295.txt
3339,no_data/multi_col-6297.txt
3340,no_data/multi_col-6298.txt
3341,no_data/multi_col-6299.txt
3342,no_data/multi_col-630.txt
3343,no_data/multi_col-6301.txt
3344,no_data/multi_col-6305.txt
3345,no_data/multi_col-6306.txt
3346,no_data/multi_col-6308.txt
3347,no_data/multi_col-6310.txt
3348,no_data/multi_col-6316.txt
3349,no_data/multi_col-6319.txt
3350,no_data/multi_col-632.txt
3351,no_data/multi_col-6326.txt
3352,no_data/multi_col-6327.txt
3353,no_data/multi_col-6328.txt
3354,no_data/multi_col-6329.txt
3355,no_data/multi_col-6334.txt
3356,no_data/multi_col-6335.txt
3357,no_data/multi_col-6342.txt
3358,no_data/multi_col-6346.txt
3359,no_data/multi_col-6347.txt
3360,no_data/multi_col-6349.txt
3361,no_data/multi_col-6351.txt
3362,no_data/multi_col-6355.txt
3363,no_data/multi_col-6358.txt
3364,no_data/multi_col-6366.txt
3365,no_data/multi_col-6374.txt
3366,no_data/multi_col-6375.txt
3367,no_data/multi_col-6376.txt
3368,no_data/multi_col-6382.txt
3369,no_data/multi_col-6383.txt
3370,no_data/multi_col-6393.txt
3371,no_data/multi_col-64.txt
3372,no_data/multi_col-644.txt
3373,no_data/multi_col-646.txt
3374,no_data/multi_col-65.txt
3375,no_data/multi_col-650.txt
3376,no_data/multi_col-6507.txt
3377,no_data/multi_col-6513.txt
3378,no_data/multi_col-6515.txt
3379,no_data/multi_col-6523.txt
3380,no_data/multi_col-6527.txt
3381,no_data/multi_col-6533.txt
3382,no_data/multi_col-6536.txt
3383,no_data/multi_col-6538.txt
3384,no_data/multi_col-6547.txt
3385,no_data/multi_col-6548.txt
3386,no_data/multi_col-6559.txt
3387,no_data/multi_col-6563.txt
3388,no_data/multi_col-6566.txt
3389,no_data/multi_col-6567.txt
3390,no_data/multi_col-657.txt
3391,no_data/multi_col-6574.txt
3392,no_data/multi_col-6575.txt
3393,no_data/multi_col-6577.txt
3394,no_data/multi_col-6591.txt
3395,no_data/multi_col-6599.txt
3396,no_data/multi_col-6603.txt
3397,no_data/multi_col-6607.txt
3398,no_data/multi_col-6608.txt
3399,no_data/multi_col-6612.txt
3400,no_data/multi_col-6618.txt
3401,no_data/multi_col-662.txt
3402,no_data/multi_col-6632.txt
3403,no_data/multi_col-6635.txt
3404,no_data/multi_col-6639.txt
3405,no_data/multi_col-664.txt
3406,no_data/multi_col-6641.txt
3407,no_data/multi_col-6642.txt
3408,no_data/multi_col-6646.txt
3409,no_data/multi_col-6647.txt
3410,no_data/multi_col-6648.txt
3411,no_data/multi_col-665.txt
3412,no_data/multi_col-6650.txt
3413,no_data/multi_col-6652.txt
3414,no_data/multi_col-666.txt
3415,no_data/multi_col-6661.txt
3416,no_data/multi_col-667.txt
3417,no_data/multi_col-6671.txt
3418,no_data/multi_col-6675.txt
3419,no_data/multi_col-668.txt
3420,no_data/multi_col-6683.txt
3421,no_data/multi_col-6687.txt
3422,no_data/multi_col-67.txt
3423,no_data/multi_col-671.txt
3424,no_data/multi_col-6710.txt
3425,no_data/multi_col-6713.txt
3426,no_data/multi_col-6721.txt
3427,no_data/multi_col-6727.txt
3428,no_data/multi_col-6732.txt
3429,no_data/multi_col-6733.txt
3430,no_data/multi_col-6737.txt
3431,no_data/multi_col-6738.txt
3432,no_data/multi_col-6739.txt
3433,no_data/multi_col-6740.txt
3434,no_data/multi_col-6741.txt
3435,no_data/multi_col-6745.txt
3436,no_data/multi_col-6747.txt
3437,no_data/multi_col-6748.txt
3438,no_data/multi_col-6749.txt
3439,no_data/multi_col-6754.txt
3440,no_data/multi_col-6755.txt
3441,no_data/multi_col-6756.txt
3442,no_data/multi_col-676.txt
3443,no_data/multi_col-6763.txt
3444,no_data/multi_col-6764.txt
3445,no_data/multi_col-6768.txt
3446,no_data/multi_col-6771.txt
3447,no_data/multi_col-6775.txt
3448,no_data/multi_col-6776.txt
3449,no_data/multi_col-6783.txt
3450,no_data/multi_col-6785.txt
3451,no_data/multi_col-6786.txt
3452,no_data/multi_col-6787.txt
3453,no_data/multi_col-6788.txt
3454,no_data/multi_col-6789.txt
3455,no_data/multi_col-679.txt
3456,no_data/multi_col-6802.txt
3457,no_data/multi_col-6808.txt
3458,no_data/multi_col-681.txt
3459,no_data/multi_col-6811.txt
3460,no_data/multi_col-6812.txt
3461,no_data/multi_col-6813.txt
3462,no_data/multi_col-6816.txt
3463,no_data/multi_col-682.txt
3464,no_data/multi_col-6823.txt
3465,no_data/multi_col-6824.txt
3466,no_data/multi_col-6825.txt
3467,no_data/multi_col-6826.txt
3468,no_data/multi_col-6828.txt
3469,no_data/multi_col-6835.txt
3470,no_data/multi_col-6836.txt
3471,no_data/multi_col-6837.txt
3472,no_data/multi_col-6838.txt
3473,no_data/multi_col-6839.txt
3474,no_data/multi_col-6843.txt
3475,no_data/multi_col-6846.txt
3476,no_data/multi_col-685.txt
3477,no_data/multi_col-6853.txt
3478,no_data/multi_col-6855.txt
3479,no_data/multi_col-6856.txt
3480,no_data/multi_col-6858.txt
3481,no_data/multi_col-6859.txt
3482,no_data/multi_col-6860.txt
3483,no_data/multi_col-687.txt
3484,no_data/multi_col-6872.txt
3485,no_data/multi_col-6874.txt
3486,no_data/multi_col-6882.txt
3487,no_data/multi_col-6883.txt
3488,no_data/multi_col-6888.txt
3489,no_data/multi_col-689.txt
3490,no_data/multi_col-6891.txt
3491,no_data/multi_col-6893.txt
3492,no_data/multi_col-6895.txt
3493,no_data/multi_col-6897.txt
3494,no_data/multi_col-6902.txt
3495,no_data/multi_col-6906.txt
3496,no_data/multi_col-6909.txt
3497,no_data/multi_col-6911.txt
3498,no_data/multi_col-6912.txt
3499,no_data/multi_col-6915.txt
3500,no_data/multi_col-6919.txt
3501,no_data/multi_col-692.txt
3502,no_data/multi_col-6923.txt
3503,no_data/multi_col-693.txt
3504,no_data/multi_col-6932.txt
3505,no_data/multi_col-6935.txt
3506,no_data/multi_col-694.txt
3507,no_data/multi_col-6941.txt
3508,no_data/multi_col-6943.txt
3509,no_data/multi_col-6946.txt
3510,no_data/multi_col-6947.txt
3511,no_data/multi_col-6958.txt
3512,no_data/multi_col-6959.txt
3513,no_data/multi_col-696.txt
3514,no_data/multi_col-698.txt
3515,no_data/multi_col-6989.txt
3516,no_data/multi_col-6990.txt
3517,no_data/multi_col-6991.txt
3518,no_data/multi_col-6994.txt
3519,no_data/multi_col-6998.txt
3520,no_data/multi_col-70.txt
3521,no_data/multi_col-7001.txt
3522,no_data/multi_col-7002.txt
3523,no_data/multi_col-7007.txt
3524,no_data/multi_col-7012.txt
3525,no_data/multi_col-7017.txt
3526,no_data/multi_col-7019.txt
3527,no_data/multi_col-7026.txt
3528,no_data/multi_col-7029.txt
3529,no_data/multi_col-703.txt
3530,no_data/multi_col-7031.txt
3531,no_data/multi_col-7035.txt
3532,no_data/multi_col-7037.txt
3533,no_data/multi_col-7045.txt
3534,no_data/multi_col-7046.txt
3535,no_data/multi_col-7049.txt
3536,no_data/multi_col-7059.txt
3537,no_data/multi_col-7064.txt
3538,no_data/multi_col-7074.txt
3539,no_data/multi_col-7093.txt
3540,no_data/multi_col-7094.txt
3541,no_data/multi_col-7098.txt
3542,no_data/multi_col-71.txt
3543,no_data/multi_col-710.txt
3544,no_data/multi_col-7108.txt
3545,no_data/multi_col-711.txt
3546,no_data/multi_col-7116.txt
3547,no_data/multi_col-7119.txt
3548,no_data/multi_col-712.txt
3549,no_data/multi_col-7120.txt
3550,no_data/multi_col-7121.txt
3551,no_data/multi_col-7131.txt
3552,no_data/multi_col-7133.txt
3553,no_data/multi_col-7134.txt
3554,no_data/multi_col-714.txt
3555,no_data/multi_col-717.txt
3556,no_data/multi_col-718.txt
3557,no_data/multi_col-719.txt
3558,no_data/multi_col-7198.txt
3559,no_data/multi_col-720.txt
3560,no_data/multi_col-7203.txt
3561,no_data/multi_col-7204.txt
3562,no_data/multi_col-721.txt
3563,no_data/multi_col-7210.txt
3564,no_data/multi_col-7213.txt
3565,no_data/multi_col-722.txt
3566,no_data/multi_col-7224.txt
3567,no_data/multi_col-7225.txt
3568,no_data/multi_col-7228.txt
3569,no_data/multi_col-7233.txt
3570,no_data/multi_col-7237.txt
3571,no_data/multi_col-7242.txt
3572,no_data/multi_col-7246.txt
3573,no_data/multi_col-7249.txt
3574,no_data/multi_col-7256.txt
3575,no_data/multi_col-7259.txt
3576,no_data/multi_col-7264.txt
3577,no_data/multi_col-7266.txt
3578,no_data/multi_col-728.txt
3579,no_data/multi_col-7281.txt
3580,no_data/multi_col-7287.txt
3581,no_data/multi_col-7289.txt
3582,no_data/multi_col-7290.txt
3583,no_data/multi_col-7291.txt
3584,no_data/multi_col-7299.txt
3585,no_data/multi_col-73.txt
3586,no_data/multi_col-730.txt
3587,no_data/multi_col-7300.txt
3588,no_data/multi_col-7301.txt
3589,no_data/multi_col-7314.txt
3590,no_data/multi_col-7315.txt
3591,no_data/multi_col-7325.txt
3592,no_data/multi_col-7327.txt
3593,no_data/multi_col-7329.txt
3594,no_data/multi_col-7334.txt
3595,no_data/multi_col-7335.txt
3596,no_data/multi_col-7336.txt
3597,no_data/multi_col-7344.txt
3598,no_data/multi_col-735.txt
3599,no_data/multi_col-7357.txt
3600,no_data/multi_col-7360.txt
3601,no_data/multi_col-7362.txt
3602,no_data/multi_col-738.txt
3603,no_data/multi_col-7389.txt
3604,no_data/multi_col-7390.txt
3605,no_data/multi_col-7394.txt
3606,no_data/multi_col-7397.txt
3607,no_data/multi_col-7398.txt
3608,no_data/multi_col-7401.txt
3609,no_data/multi_col-7407.txt
3610,no_data/multi_col-7409.txt
3611,no_data/multi_col-741.txt
3612,no_data/multi_col-7418.txt
3613,no_data/multi_col-7423.txt
3614,no_data/multi_col-7424.txt
3615,no_data/multi_col-7428.txt
3616,no_data/multi_col-7431.txt
3617,no_data/multi_col-7436.txt
3618,no_data/multi_col-7438.txt
3619,no_data/multi_col-7439.txt
3620,no_data/multi_col-7458.txt
3621,no_data/multi_col-7465.txt
3622,no_data/multi_col-7469.txt
3623,no_data/multi_col-7471.txt
3624,no_data/multi_col-7477.txt
3625,no_data/multi_col-7479.txt
3626,no_data/multi_col-7481.txt
3627,no_data/multi_col-7483.txt
3628,no_data/multi_col-7485.txt
3629,no_data/multi_col-7488.txt
3630,no_data/multi_col-749.txt
3631,no_data/multi_col-7490.txt
3632,no_data/multi_col-7491.txt
3633,no_data/multi_col-7492.txt
3634,no_data/multi_col-7493.txt
3635,no_data/multi_col-7508.txt
3636,no_data/multi_col-7511.txt
3637,no_data/multi_col-7515.txt
3638,no_data/multi_col-7516.txt
3639,no_data/multi_col-7517.txt
3640,no_data/multi_col-752.txt
3641,no_data/multi_col-7521.txt
3642,no_data/multi_col-7522.txt
3643,no_data/multi_col-753.txt
3644,no_data/multi_col-7531.txt
3645,no_data/multi_col-7533.txt
3646,no_data/multi_col-7539.txt
3647,no_data/multi_col-754.txt
3648,no_data/multi_col-7543.txt
3649,no_data/multi_col-7544.txt
3650,no_data/multi_col-755.txt
3651,no_data/multi_col-7550.txt
3652,no_data/multi_col-7551.txt
3653,no_data/multi_col-7555.txt
3654,no_data/multi_col-7556.txt
3655,no_data/multi_col-7557.txt
3656,no_data/multi_col-756.txt
3657,no_data/multi_col-7560.txt
3658,no_data/multi_col-7569.txt
3659,no_data/multi_col-757.txt
3660,no_data/multi_col-7575.txt
3661,no_data/multi_col-7576.txt
3662,no_data/multi_col-7581.txt
3663,no_data/multi_col-7589.txt
3664,no_data/multi_col-7597.txt
3665,no_data/multi_col-7598.txt
3666,no_data/multi_col-76.txt
3667,no_data/multi_col-7606.txt
3668,no_data/multi_col-7607.txt
3669,no_data/multi_col-7609.txt
3670,no_data/multi_col-7611.txt
3671,no_data/multi_col-7623.txt
3672,no_data/multi_col-7625.txt
3673,no_data/multi_col-7626.txt
3674,no_data/multi_col-7631.txt
3675,no_data/multi_col-7633.txt
3676,no_data/multi_col-7634.txt
3677,no_data/multi_col-7635.txt
3678,no_data/multi_col-764.txt
3679,no_data/multi_col-7648.txt
3680,no_data/multi_col-7651.txt
3681,no_data/multi_col-7659.txt
3682,no_data/multi_col-7669.txt
3683,no_data/multi_col-767.txt
3684,no_data/multi_col-7673.txt
3685,no_data/multi_col-7674.txt
3686,no_data/multi_col-7676.txt
3687,no_data/multi_col-7680.txt
3688,no_data/multi_col-7687.txt
3689,no_data/multi_col-7688.txt
3690,no_data/multi_col-7693.txt
3691,no_data/multi_col-7699.txt
3692,no_data/multi_col-7701.txt
3693,no_data/multi_col-7702.txt
3694,no_data/multi_col-7703.txt
3695,no_data/multi_col-7705.txt
3696,no_data/multi_col-7706.txt
3697,no_data/multi_col-771.txt
3698,no_data/multi_col-7711.txt
3699,no_data/multi_col-7712.txt
3700,no_data/multi_col-772.txt
3701,no_data/multi_col-7727.txt
3702,no_data/multi_col-7728.txt
3703,no_data/multi_col-7729.txt
3704,no_data/multi_col-7732.txt
3705,no_data/multi_col-774.txt
3706,no_data/multi_col-7741.txt
3707,no_data/multi_col-7746.txt
3708,no_data/multi_col-7750.txt
3709,no_data/multi_col-7759.txt
3710,no_data/multi_col-7763.txt
3711,no_data/multi_col-7782.txt
3712,no_data/multi_col-7783.txt
3713,no_data/multi_col-779.txt
3714,no_data/multi_col-7793.txt
3715,no_data/multi_col-7794.txt
3716,no_data/multi_col-78.txt
3717,no_data/multi_col-780.txt
3718,no_data/multi_col-7800.txt
3719,no_data/multi_col-7801.txt
3720,no_data/multi_col-7803.txt
3721,no_data/multi_col-7804.txt
3722,no_data/multi_col-7805.txt
3723,no_data/multi_col-782.txt
3724,no_data/multi_col-7823.txt
3725,no_data/multi_col-783.txt
3726,no_data/multi_col-7836.txt
3727,no_data/multi_col-7839.txt
3728,no_data/multi_col-784.txt
3729,no_data/multi_col-7842.txt
3730,no_data/multi_col-7844.txt
3731,no_data/multi_col-7845.txt
3732,no_data/multi_col-785.txt
3733,no_data/multi_col-7852.txt
3734,no_data/multi_col-7855.txt
3735,no_data/multi_col-7857.txt
3736,no_data/multi_col-7860.txt
3737,no_data/multi_col-7862.txt
3738,no_data/multi_col-7866.txt
3739,no_data/multi_col-7872.txt
3740,no_data/multi_col-7874.txt
3741,no_data/multi_col-7876.txt
3742,no_data/multi_col-7877.txt
3743,no_data/multi_col-7888.txt
3744,no_data/multi_col-7893.txt
3745,no_data/multi_col-7894.txt
3746,no_data/multi_col-7895.txt
3747,no_data/multi_col-7898.txt
3748,no_data/multi_col-79.txt
3749,no_data/multi_col-7900.txt
3750,no_data/multi_col-7917.txt
3751,no_data/multi_col-7918.txt
3752,no_data/multi_col-7923.txt
3753,no_data/multi_col-7925.txt
3754,no_data/multi_col-7927.txt
3755,no_data/multi_col-7930.txt
3756,no_data/multi_col-7931.txt
3757,no_data/multi_col-7945.txt
3758,no_data/multi_col-7947.txt
3759,no_data/multi_col-7950.txt
3760,no_data/multi_col-7956.txt
3761,no_data/multi_col-7967.txt
3762,no_data/multi_col-797.txt
3763,no_data/multi_col-7972.txt
3764,no_data/multi_col-7973.txt
3765,no_data/multi_col-798.txt
3766,no_data/multi_col-799.txt
3767,no_data/multi_col-80.txt
3768,no_data/multi_col-800.txt
3769,no_data/multi_col-8023.txt
3770,no_data/multi_col-8028.txt
3771,no_data/multi_col-8030.txt
3772,no_data/multi_col-8031.txt
3773,no_data/multi_col-8033.txt
3774,no_data/multi_col-8034.txt
3775,no_data/multi_col-8039.txt
3776,no_data/multi_col-805.txt
3777,no_data/multi_col-8061.txt
3778,no_data/multi_col-8063.txt
3779,no_data/multi_col-8064.txt
3780,no_data/multi_col-8065.txt
3781,no_data/multi_col-8066.txt
3782,no_data/multi_col-808.txt
3783,no_data/multi_col-8081.txt
3784,no_data/multi_col-8083.txt
3785,no_data/multi_col-8084.txt
3786,no_data/multi_col-8085.txt
3787,no_data/multi_col-8087.txt
3788,no_data/multi_col-8091.txt
3789,no_data/multi_col-8095.txt
3790,no_data/multi_col-810.txt
3791,no_data/multi_col-8107.txt
3792,no_data/multi_col-8108.txt
3793,no_data/multi_col-8112.txt
3794,no_data/multi_col-8113.txt
3795,no_data/multi_col-8118.txt
3796,no_data/multi_col-8119.txt
3797,no_data/multi_col-8123.txt
3798,no_data/multi_col-8125.txt
3799,no_data/multi_col-8126.txt
3800,no_data/multi_col-8127.txt
3801,no_data/multi_col-8128.txt
3802,no_data/multi_col-813.txt
3803,no_data/multi_col-8130.txt
3804,no_data/multi_col-8134.txt
3805,no_data/multi_col-8138.txt
3806,no_data/multi_col-8151.txt
3807,no_data/multi_col-8165.txt
3808,no_data/multi_col-8175.txt
3809,no_data/multi_col-8182.txt
3810,no_data/multi_col-8186.txt
3811,no_data/multi_col-8194.txt
3812,no_data/multi_col-8198.txt
3813,no_data/multi_col-820.txt
3814,no_data/multi_col-8201.txt
3815,no_data/multi_col-8206.txt
3816,no_data/multi_col-8210.txt
3817,no_data/multi_col-8214.txt
3818,no_data/multi_col-8220.txt
3819,no_data/multi_col-8221.txt
3820,no_data/multi_col-8224.txt
3821,no_data/multi_col-8225.txt
3822,no_data/multi_col-8227.txt
3823,no_data/multi_col-823.txt
3824,no_data/multi_col-824.txt
3825,no_data/multi_col-8240.txt
3826,no_data/multi_col-8241.txt
3827,no_data/multi_col-8242.txt
3828,no_data/multi_col-8244.txt
3829,no_data/multi_col-8249.txt
3830,no_data/multi_col-825.txt
3831,no_data/multi_col-8250.txt
3832,no_data/multi_col-8253.txt
3833,no_data/multi_col-8254.txt
3834,no_data/multi_col-8255.txt
3835,no_data/multi_col-8258.txt
3836,no_data/multi_col-8259.txt
3837,no_data/multi_col-8262.txt
3838,no_data/multi_col-8263.txt
3839,no_data/multi_col-8265.txt
3840,no_data/multi_col-8266.txt
3841,no_data/multi_col-8267.txt
3842,no_data/multi_col-8268.txt
3843,no_data/multi_col-827.txt
3844,no_data/multi_col-8271.txt
3845,no_data/multi_col-8273.txt
3846,no_data/multi_col-8277.txt
3847,no_data/multi_col-8278.txt
3848,no_data/multi_col-828.txt
3849,no_data/multi_col-8282.txt
3850,no_data/multi_col-8284.txt
3851,no_data/multi_col-8298.txt
3852,no_data/multi_col-8299.txt
3853,no_data/multi_col-8301.txt
3854,no_data/multi_col-8302.txt
3855,no_data/multi_col-8304.txt
3856,no_data/multi_col-8318.txt
3857,no_data/multi_col-8319.txt
3858,no_data/multi_col-832.txt
3859,no_data/multi_col-8322.txt
3860,no_data/multi_col-8324.txt
3861,no_data/multi_col-8325.txt
3862,no_data/multi_col-8327.txt
3863,no_data/multi_col-8328.txt
3864,no_data/multi_col-833.txt
3865,no_data/multi_col-8331.txt
3866,no_data/multi_col-8333.txt
3867,no_data/multi_col-8338.txt
3868,no_data/multi_col-834.txt
3869,no_data/multi_col-8340.txt
3870,no_data/multi_col-8341.txt
3871,no_data/multi_col-8342.txt
3872,no_data/multi_col-8344.txt
3873,no_data/multi_col-8346.txt
3874,no_data/multi_col-8347.txt
3875,no_data/multi_col-8352.txt
3876,no_data/multi_col-8355.txt
3877,no_data/multi_col-8357.txt
3878,no_data/multi_col-8358.txt
3879,no_data/multi_col-836.txt
3880,no_data/multi_col-8360.txt
3881,no_data/multi_col-8362.txt
3882,no_data/multi_col-8363.txt
3883,no_data/multi_col-8365.txt
3884,no_data/multi_col-8366.txt
3885,no_data/multi_col-837.txt
3886,no_data/multi_col-8385.txt
3887,no_data/multi_col-8386.txt
3888,no_data/multi_col-8387.txt
3889,no_data/multi_col-839.txt
3890,no_data/multi_col-8393.txt
3891,no_data/multi_col-8397.txt
3892,no_data/multi_col-8403.txt
3893,no_data/multi_col-8411.txt
3894,no_data/multi_col-8412.txt
3895,no_data/multi_col-8417.txt
3896,no_data/multi_col-8418.txt
3897,no_data/multi_col-8419.txt
3898,no_data/multi_col-8421.txt
3899,no_data/multi_col-8428.txt
3900,no_data/multi_col-8429.txt
3901,no_data/multi_col-8432.txt
3902,no_data/multi_col-8444.txt
3903,no_data/multi_col-8448.txt
3904,no_data/multi_col-8451.txt
3905,no_data/multi_col-8452.txt
3906,no_data/multi_col-8455.txt
3907,no_data/multi_col-8458.txt
3908,no_data/multi_col-8476.txt
3909,no_data/multi_col-8484.txt
3910,no_data/multi_col-8492.txt
3911,no_data/multi_col-8512.txt
3912,no_data/multi_col-8513.txt
3913,no_data/multi_col-8514.txt
3914,no_data/multi_col-8515.txt
3915,no_data/multi_col-8521.txt
3916,no_data/multi_col-8527.txt
3917,no_data/multi_col-8528.txt
3918,no_data/multi_col-853.txt
3919,no_data/multi_col-8532.txt
3920,no_data/multi_col-8533.txt
3921,no_data/multi_col-8534.txt
3922,no_data/multi_col-8540.txt
3923,no_data/multi_col-8541.txt
3924,no_data/multi_col-8547.txt
3925,no_data/multi_col-8549.txt
3926,no_data/multi_col-8552.txt
3927,no_data/multi_col-8553.txt
3928,no_data/multi_col-8557.txt
3929,no_data/multi_col-8564.txt
3930,no_data/multi_col-8566.txt
3931,no_data/multi_col-8570.txt
3932,no_data/multi_col-8589.txt
3933,no_data/multi_col-859.txt
3934,no_data/multi_col-8597.txt
3935,no_data/multi_col-8598.txt
3936,no_data/multi_col-8599.txt
3937,no_data/multi_col-8601.txt
3938,no_data/multi_col-8602.txt
3939,no_data/multi_col-8603.txt
3940,no_data/multi_col-8608.txt
3941,no_data/multi_col-8617.txt
3942,no_data/multi_col-8618.txt
3943,no_data/multi_col-862.txt
3944,no_data/multi_col-8646.txt
3945,no_data/multi_col-865.txt
3946,no_data/multi_col-8650.txt
3947,no_data/multi_col-8651.txt
3948,no_data/multi_col-8657.txt
3949,no_data/multi_col-8658.txt
3950,no_data/multi_col-8662.txt
3951,no_data/multi_col-8663.txt
3952,no_data/multi_col-8664.txt
3953,no_data/multi_col-8666.txt
3954,no_data/multi_col-8667.txt
3955,no_data/multi_col-867.txt
3956,no_data/multi_col-8672.txt
3957,no_data/multi_col-8673.txt
3958,no_data/multi_col-8678.txt
3959,no_data/multi_col-8682.txt
3960,no_data/multi_col-8684.txt
3961,no_data/multi_col-8689.txt
3962,no_data/multi_col-869.txt
3963,no_data/multi_col-8692.txt
3964,no_data/multi_col-8695.txt
3965,no_data/multi_col-8697.txt
3966,no_data/multi_col-8699.txt
3967,no_data/multi_col-870.txt
3968,no_data/multi_col-8700.txt
3969,no_data/multi_col-8701.txt
3970,no_data/multi_col-8704.txt
3971,no_data/multi_col-8706.txt
3972,no_data/multi_col-871.txt
3973,no_data/multi_col-8715.txt
3974,no_data/multi_col-8719.txt
3975,no_data/multi_col-872.txt
3976,no_data/multi_col-8721.txt
3977,no_data/multi_col-8727.txt
3978,no_data/multi_col-8728.txt
3979,no_data/multi_col-8729.txt
3980,no_data/multi_col-8732.txt
3981,no_data/multi_col-8733.txt
3982,no_data/multi_col-8734.txt
3983,no_data/multi_col-874.txt
3984,no_data/multi_col-8740.txt
3985,no_data/multi_col-8741.txt
3986,no_data/multi_col-8742.txt
